case_id,dimension,value_label,scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
epoch_duration__12,epoch_duration,12 observations,missing_callbacks,503,thetashield,240,500000,609,2261084000000000000,-1659961564293330125615,-1657700480293330125615,13487063234870631000,614867000000000000,1646217000000000000,53333333333333333,733333333333333333,98,243087557603686635,200000000000000000,5486,266666666666666666,644,,153988962066828250,199973,3,9,10,0,0
epoch_duration__12,epoch_duration,12 observations,replayed_callbacks,101,thetashield,240,500000,715,2505854000000000000,-1314520572075256994151,-1312014718075256994151,12429067274290671500,611034000000000000,1894820000000000000,115384615384615384,580246913580246913,103,427087660988782717,320833333333333333,10666,419753086419753086,781,,274196463122106838,199973,3,19,0,19,0
epoch_duration__12,epoch_duration,12 observations,replayed_callbacks,211,thetashield,240,500000,784,2894596000000000000,-1810083693835864954123,-1807189097835864954123,14142799301427991600,561809000000000000,2332787000000000000,80645161290322580,466292134831460674,73,511305616338439095,416666666666666666,14242,533707865168539325,865,,282653004594725278,199973,3,19,0,19,0
epoch_duration__12,epoch_duration,12 observations,replayed_callbacks,307,thetashield,240,500000,781,2798116000000000000,-1938843847697006634959,-1936045731697006634959,13533453455334533200,592134000000000000,2205982000000000000,151515151515151515,459770114942528735,65,540540540540540540,433333333333333333,12360,540229885057471264,845,,461255901464444310,199973,3,19,0,19,0
epoch_duration__12,epoch_duration,12 observations,replayed_callbacks,401,thetashield,240,500000,777,2792511000000000000,-1599690990576296873437,-1596898479576296873437,12944116069441159400,659790000000000000,2132721000000000000,98591549295774647,491124260355029585,92,506477732793522267,387500000000000000,14400,508875739644970414,863,,182495844869629916,199973,3,19,0,19,0
epoch_duration__12,epoch_duration,12 observations,replayed_callbacks,503,thetashield,240,500000,692,2457452000000000000,-1408098700385646655641,-1405641248385646655641,12151992461519923400,696334000000000000,1761118000000000000,155844155844155844,503067484662576687,96,502345415778251599,387500000000000000,7950,496932515337423312,744,,260744538682637270,199973,3,19,0,19,0
epoch_duration__12,epoch_duration,12 observations,out_of_order_callbacks,101,thetashield,240,500000,601,2146088000000000000,-1444575399962349452273,-1442429311962349452273,12817824738178246100,623834000000000000,1522254000000000000,54054054054054054,710843373493975903,92,265791632485643970,216666666666666666,4730,289156626506024096,635,,89893128264583089,199973,3,9,1,9,0
epoch_duration__12,epoch_duration,12 observations,out_of_order_callbacks,211,thetashield,240,500000,641,2336038000000000000,-1585100034547864341748,-1582763996547864341748,13098504090985039600,584799000000000000,1751239000000000000,84507042253521126,704142011834319526,71,321400159108989657,233333333333333333,7372,295857988165680473,681,,58529091226353708,199973,3,9,1,9,0
epoch_duration__12,epoch_duration,12 observations,out_of_order_callbacks,307,thetashield,240,500000,614,2265329000000000000,-1552534394456658061865,-1550269065456658061865,12977109129771090000,635285000000000000,1630044000000000000,66666666666666666,727272727272727272,90,250589159465828750,208333333333333333,6844,272727272727272727,651,,184981654081213730,199973,3,10,0,10,0
epoch_duration__12,epoch_duration,12 observations,out_of_order_callbacks,401,thetashield,240,500000,632,2231992000000000000,-1515026030088871493991,-1512794038088871493991,13154995461549953300,567768000000000000,1664224000000000000,117647058823529411,750000000000000000,90,254847645429362880,212500000000000000,6206,250000000000000000,655,,151070368819876536,199973,3,9,1,9,0
epoch_duration__12,epoch_duration,12 observations,out_of_order_callbacks,503,thetashield,240,500000,622,2262030000000000000,-1208106652016591929759,-1205844622016591929759,13034807120348069900,570768000000000000,1691262000000000000,65789473684210526,725609756097560975,99,275039123630672926,208333333333333333,5858,274390243902439024,660,,109942403275048312,199973,3,9,1,9,0
epoch_duration__12,epoch_duration,12 observations,fee_oscillation,101,thetashield,240,500000,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,19,0,0,0
epoch_duration__12,epoch_duration,12 observations,fee_oscillation,211,thetashield,240,500000,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,19,0,0,0
epoch_duration__12,epoch_duration,12 observations,fee_oscillation,307,thetashield,240,500000,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,19,0,0,0
epoch_duration__12,epoch_duration,12 observations,fee_oscillation,401,thetashield,240,500000,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,19,0,0,0
epoch_duration__12,epoch_duration,12 observations,fee_oscillation,503,thetashield,240,500000,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,19,0,0,0
epoch_duration__16,epoch_duration,16 observations,benign_noise,101,thetashield,240,500000,500,1803500000000000000,721846119924357661,2525346119924357661,303998643039986400,1803500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,benign_noise,211,thetashield,240,500000,500,1701000000000000000,-221726498122391316,1479273501877608684,312406383124063800,1701000000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,benign_noise,307,thetashield,240,500000,500,1894500000000000000,339556708906328166,2234056708906328166,345604203456042000,1894500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,benign_noise,401,thetashield,240,500000,500,1761500000000000000,2024857297790390868,3786357297790390868,296099012960990100,1761500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,benign_noise,503,thetashield,240,500000,500,1796000000000000000,-36063149345088935,1759936850654911065,283901092839010900,1796000000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_buying,101,thetashield,240,500000,685,2466722000000000000,-1403436187671588794612,-1400969465671588794612,13449867514498673800,574747000000000000,1891975000000000000,89552238805970149,618497109826589595,93,387563551036370746,300000000000000000,8682,381502890173410404,735,,292982399631730472,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_buying,211,thetashield,240,500000,558,1945943000000000000,-1468719876115384226588,-1466773933115384226588,12595649675956495500,532668000000000000,1413275000000000000,65789473684210526,798780487804878048,136,230037236243276789,158333333333333333,4134,201219512195121951,575,,147846633486858069,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_buying,307,thetashield,240,500000,677,2411439000000000000,-1542416528252347810730,-1540005089252347810730,12952515009525148800,587959000000000000,1823480000000000000,123287671232876712,628742514970059880,87,365824782951854775,295833333333333333,8440,371257485029940119,723,,374394497331848053,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_buying,401,thetashield,240,500000,687,2471907000000000000,-1800132614311520963865,-1797660707311520963865,13813327948133278100,476947000000000000,1994960000000000000,63492063492063492,672316384180790960,104,329254727474972191,258333333333333333,10320,327683615819209039,737,,156934128515910394,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_buying,503,thetashield,240,500000,648,2205622000000000000,-1009561284284457480533,-1007355662284457480533,12489863754898636300,524310000000000000,1681312000000000000,42253521126760563,727810650887573964,118,267134599504541701,204166666666666666,8770,272189349112426035,697,,220525917079899831,199973,3,15,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_selling,101,thetashield,240,500000,708,2667523000000000000,-928020946798084034472,-925353423798084034472,14011493050114929100,577900000000000000,2089623000000000000,95238095238095238,683615819209039548,104,341001855287569573,258333333333333333,9694,316384180790960451,,755,298722683974225077,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_selling,211,thetashield,240,500000,635,2157947000000000000,-665457841053154746697,-663299894053154746697,12426331494263313700,546957000000000000,1610990000000000000,68493150684931506,694610778443113772,114,297207169654022509,233333333333333333,6974,305389221556886227,,676,207025720355000711,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_selling,307,thetashield,240,500000,668,2426720000000000000,-918501767733925328493,-916075047733925328493,13814969678149695400,556262000000000000,1870458000000000000,76923076923076923,668571428571428571,106,329908675799086757,262500000000000000,7716,331428571428571428,,712,130317643840700982,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_selling,401,thetashield,240,500000,601,2127853000000000000,-821623823931582272459,-819495970931582272459,12778864447788643200,604108000000000000,1523745000000000000,98591549295774647,698224852071005917,111,277393075356415478,241666666666666666,4594,301775147928994082,,627,58674409406128181,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,persistent_informed_selling,503,thetashield,240,500000,658,2340342000000000000,-846231353392763983788,-843891011392763983788,12766465067664649400,569600000000000000,1770742000000000000,71428571428571428,676470588235294117,104,344029244516653127,250000000000000000,7650,323529411764705882,,705,191778835019005967,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,alternating_toxicity,101,thetashield,240,500000,500,1812000000000000000,-11993082621384828386,-10181082621384828386,12625460016254598900,582500000000000000,1229500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,alternating_toxicity,211,thetashield,240,500000,500,1924500000000000000,3155676648225554633,5080176648225554633,13502536935025368000,623500000000000000,1301000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,alternating_toxicity,307,thetashield,240,500000,500,1891500000000000000,2810030905830380217,4701530905830380217,12421379654213795300,685000000000000000,1206500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,alternating_toxicity,401,thetashield,240,500000,500,1797000000000000000,7119104226296832874,8916104226296832874,12309563123095630000,593000000000000000,1204000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,15,0,0,0
epoch_duration__16,epoch_duration,16 observations,alternating_toxicity,503,thetashield,240,500000,500,1728000000000000000,-20574248074808057179,-18846248074808057179,12407949324079492000,549000000000000000,1179000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,high_volatility_uninformed,101,thetashield,240,500000,500,1835500000000000000,-8713430896764842140,-6877930896764842140,3541269135412691000,1835500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,high_volatility_uninformed,211,thetashield,240,500000,500,1715000000000000000,3123310221706952876,4838310221706952876,3316305263163052300,1715000000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,high_volatility_uninformed,307,thetashield,240,500000,500,1799500000000000000,-993423513002069406,806076486997930594,3822528428225283900,1799500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,high_volatility_uninformed,401,thetashield,240,500000,500,1851500000000000000,1292352978858659902,3143852978858659902,3691556836915568000,1851500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,high_volatility_uninformed,503,thetashield,240,500000,500,1873500000000000000,-9907356168764416295,-8033856168764416295,3431643704316436700,1873500000000000000,0,0,,,,0,0,,,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,toxic_volatility_burst,101,thetashield,240,500000,500,1896500000000000000,-61571617373927859796,-59675117373927859796,5068252440682523900,1528500000000000000,368000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,toxic_volatility_burst,211,thetashield,240,500000,500,1782500000000000000,-214061397937394704761,-212278897937394704761,5238413042384129900,1377000000000000000,405500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,15,0,0,0
epoch_duration__16,epoch_duration,16 observations,toxic_volatility_burst,307,thetashield,240,500000,500,1756500000000000000,-95134806004831224200,-93378306004831224200,5696773666967736100,1320000000000000000,436500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,14,0,0,0
epoch_duration__16,epoch_duration,16 observations,toxic_volatility_burst,401,thetashield,240,500000,500,1771500000000000000,-97056742210835099892,-95285242210835099892,5345402923454028700,1370000000000000000,401500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,14,0,0,0
